Riding ID,Riding Name,Province ID,Province,Candidate,Party ID,Party,Votes
59006,Chilliwack--Hope,BC,British Columbia,Arthur Green,GRE,Green,5243
59006,Chilliwack--Hope,BC,British Columbia,Rob Bogunovic,PPC,People's Party,1760
59006,Chilliwack--Hope,BC,British Columbia,Daniel Lamache,CHP,Christian Heritage Party,202
59006,Chilliwack--Hope,BC,British Columbia,Dorothy-Jean O'Donnell,ML,Marxist-Leninist,73
59007,Cloverdale--Langley City,BC,British Columbia,Tamara Jansen,CPC,Conservative,20936
59007,Cloverdale--Langley City,BC,British Columbia,John Aldag,LPC,Liberal,19542
59007,Cloverdale--Langley City,BC,British Columbia,Rae Banwarie,NDP,New Democratic Party,10508
59007,Cloverdale--Langley City,BC,British Columbia,Caelum Nutbrown,GRE,Green,3572
59007,Cloverdale--Langley City,BC,British Columbia,Ian Kennedy,PPC,People's Party,930
59008,Coquitlam--Port Coquitlam,BC,British Columbia,Ron McKinnon,LPC,Liberal,20178
59008,Coquitlam--Port Coquitlam,BC,British Columbia,Nicholas Insley,CPC,Conservative,19788
59008,Coquitlam--Port Coquitlam,BC,British Columbia,Christina Gower,NDP,New Democratic Party,13383
59008,Coquitlam--Port Coquitlam,BC,British Columbia,Brad Nickason,GRE,Green,4025
59008,Coquitlam--Port Coquitlam,BC,British Columbia,Roland Spornicu,PPC,People's Party,703
59008,Coquitlam--Port Coquitlam,BC,British Columbia,Dan Iova,VCP,Veterans Coalition Party,98
59009,Courtenay--Alberni,BC,British Columbia,Gord Johns,NDP,New Democratic Party,29790
59009,Courtenay--Alberni,BC,British Columbia,Byron Horner,CPC,Conservative,23936
59009,Courtenay--Alberni,BC,British Columbia,Sean Wood,GRE,Green,9762
59009,Courtenay--Alberni,BC,British Columbia,Jonah Baden Gowans,LPC,Liberal,8620
59009,Courtenay--Alberni,BC,British Columbia,Barbara Biley,ML,Marxist-Leninist,172
59010,Cowichan--Malahat--Langford,BC,British Columbia,Alistair MacGregor,NDP,New Democratic Party,23519
59010,Cowichan--Malahat--Langford,BC,British Columbia,Alana DeLong,CPC,Conservative,16959
59010,Cowichan--Malahat--Langford,BC,British Columbia,Lydia Hwitsum,GRE,Green,13181
59010,Cowichan--Malahat--Langford,BC,British Columbia,Blair Herbert,LPC,Liberal,10301
59010,Cowichan--Malahat--Langford,BC,British Columbia,Rhonda Chen,PPC,People's Party,1066
59010,Cowichan--Malahat--Langford,BC,British Columbia,Robin Morton Stanbridge,CHP,Christian Heritage Party,202
59011,Delta,BC,British Columbia,Carla Qualtrough,LPC,Liberal,22257
59011,Delta,BC,British Columbia,Tanya Corbet,CPC,Conservative,17809
59011,Delta,BC,British Columbia,Randy Anderson-Fennell,NDP,New Democratic Party,8792
59011,Delta,BC,British Columbia,Craig DeCraene,GRE,Green,3387
59011,Delta,BC,British Columbia,Angelina Ireland,PPC,People's Party,948
59011,Delta,BC,British Columbia,Amarit Bains,IND,Independent,398
59011,Delta,BC,British Columbia,Tony Bennett,IND,Independent,385
59026,Esquimalt--Saanich--Sooke,BC,British Columbia,Randall Garrison,NDP,New Democratic Party,23887
59026,Esquimalt--Saanich--Sooke,BC,British Columbia,David Merner,GRE,Green,18506
59026,Esquimalt--Saanich--Sooke,BC,British Columbia,Randall Pewarchuk,CPC,Conservative,13409
59026,Esquimalt--Saanich--Sooke,BC,British Columbia,Jamie Hammond,LPC,Liberal,12554
59026,Esquimalt--Saanich--Sooke,BC,British Columbia,Jeremy Gustafson,PPC,People's Party,1089
59026,Esquimalt--Saanich--Sooke,BC,British Columbia,Josh Steffler,LIB,Libertarian,287
59026,Esquimalt--Saanich--Sooke,BC,British Columbia,Tyson Strandlund,COM,Communist,111
59026,Esquimalt--Saanich--Sooke,BC,British Columbia,Louis Lesosky,IND,Independent,100
59026,Esquimalt--Saanich--Sooke,BC,British Columbia,Fidelia Godron,IND,Independent,99
59026,Esquimalt--Saanich--Sooke,BC,British Columbia,Philip Ney,IND,Independent,83
59012,Fleetwood--Port Kells,BC,British Columbia,Ken Hardie,LPC,Liberal,18401
59012,Fleetwood--Port Kells,BC,British Columbia,Shinder Purewal,CPC,Conservative,16518
59012,Fleetwood--Port Kells,BC,British Columbia,Annie Ohana,NDP,New Democratic Party,10533
59012,Fleetwood--Port Kells,BC,British Columbia,Tanya Baertl,GRE,Green,2360
59012,Fleetwood--Port Kells,BC,British Columbia,Mike Poulin,PPC,People's Party,1093
59013,Kamloops--Thompson--Cariboo,BC,British Columbia,Cathy McLeod,CPC,Conservative,32415
59013,Kamloops--Thompson--Cariboo,BC,British Columbia,Terry Lake,LPC,Liberal,19716
59013,Kamloops--Thompson--Cariboo,BC,British Columbia,Cynthia Egli,NDP,New Democratic Party,9936
59013,Kamloops--Thompson--Cariboo,BC,British Columbia,Iain Currie,GRE,Green,8789
59013,Kamloops--Thompson--Cariboo,BC,British Columbia,Ken Finlayson,PPC,People's Party,1132
59013,Kamloops--Thompson--Cariboo,BC,British Columbia,Kira Cheeseborough,APP,Animal Protection Party,321
59013,Kamloops--Thompson--Cariboo,BC,British Columbia,Peter Kerek,COM,Communist,144
59014,Kelowna--Lake Country,BC,British Columbia,Tracy Gray,CPC,Conservative,31497
59014,Kelowna--Lake Country,BC,British Columbia,Stephen Fuhr,LPC,Liberal,22627
59014,Kelowna--Lake Country,BC,British Columbia,Justin Kulik,NDP,New Democratic Party,8381
59014,Kelowna--Lake Country,BC,British Columbia,Travis Ashley,GRE,Green,5171
59014,Kelowna--Lake Country,BC,British Columbia,John Barr,PPC,People's Party,1225
59014,Kelowna--Lake Country,BC,British Columbia,Daniel Joseph,IND,Independent,152
59014,Kelowna--Lake Country,BC,British Columbia,Silverado Socrates,IND,Independent,67
59015,Kootenay--Columbia,BC,British Columbia,Rob Morrison,CPC,Conservative,30168
59015,Kootenay--Columbia,BC,British Columbia,Wayne Stetski,NDP,New Democratic Party,23149
59015,Kootenay--Columbia,BC,British Columbia,Robin Goldsbury,LPC,Liberal,6151
59015,Kootenay--Columbia,BC,British Columbia,Abra Brynne,GRE,Green,6145
59015,Kootenay--Columbia,BC,British Columbia,Rick Stewart,PPC,People's Party,1378
59015,Kootenay--Columbia,BC,British Columbia,Trev Miller,APP,Animal Protection Party,339
59016,Langley--Aldergrove,BC,British Columbia,Tako Van Popta,CPC,Conservative,29823
59016,Langley--Aldergrove,BC,British Columbia,Leon Jensen,LPC,Liberal,16254
59016,Langley--Aldergrove,BC,British Columbia,Stacey Wakelin,NDP,New Democratic Party,10690
59016,Langley--Aldergrove,BC,British Columbia,Kaija Farstad,GRE,Green,4881
59016,Langley--Aldergrove,BC,British Columbia,Natalie Dipietra-Cudmore,PPC,People's Party,1305
59016,Langley--Aldergrove,BC,British Columbia,Alex Joehl,LIB,Libertarian,499
59017,Mission--Matsqui--Fraser Canyon,BC,British Columbia,Brad Vis,CPC,Conservative,19535
59017,Mission--Matsqui--Fraser Canyon,BC,British Columbia,Jati Sidhu,LPC,Liberal,12299
59017,Mission--Matsqui--Fraser Canyon,BC,British Columbia,Michael Nenn,NDP,New Democratic Party,8089
59017,Mission--Matsqui--Fraser Canyon,BC,British Columbia,John Kidder,GRE,Green,5019
59017,Mission--Matsqui--Fraser Canyon,BC,British Columbia,Julius Nick Csaszar,PPC,People's Party,1055
59017,Mission--Matsqui--Fraser Canyon,BC,British Columbia,Elaine Wismer,ML,Marxist-Leninist,69
59018,Nanaimo--Ladysmith,BC,British Columbia,Paul Manly,GRE,Green,24844
59018,Nanaimo--Ladysmith,BC,British Columbia,John Hirst,CPC,Conservative,18634
59018,Nanaimo--Ladysmith,BC,British Columbia,Bob Chamberlin,NDP,New Democratic Party,16985
59018,Nanaimo--Ladysmith,BC,British Columbia,Michelle Corfield,LPC,Liberal,9735
59018,Nanaimo--Ladysmith,BC,British Columbia,Jennifer Clarke,PPC,People's Party,1049
59018,Nanaimo--Ladysmith,BC,British Columbia,Geoff Stoneman,IND,Independent,235
59018,Nanaimo--Ladysmith,BC,British Columbia,Brian Marlatt,PC,PC Party,207
59018,Nanaimo--Ladysmith,BC,British Columbia,James Chumsa,COM,Communist,104
59018,Nanaimo--Ladysmith,BC,British Columbia,Echo White,IND,Independent,71
59019,New Westminster--Burnaby,BC,British Columbia,Peter Julian,NDP,New Democratic Party,23437
59019,New Westminster--Burnaby,BC,British Columbia,Will Davis,LPC,Liberal,12414
59019,New Westminster--Burnaby,BC,British Columbia,Megan Veck,CPC,Conservative,11439
59019,New Westminster--Burnaby,BC,British Columbia,Suzanne de Montigny,GRE,Green,4378
59019,New Westminster--Burnaby,BC,British Columbia,Hansen Ginn,PPC,People's Party,862
59019,New Westminster--Burnaby,BC,British Columbia,Neeraj Murarka,LIB,Libertarian,307
59019,New Westminster--Burnaby,BC,British Columbia,Ahmad Passyar,IND,Independent,83
59019,New Westminster--Burnaby,BC,British Columbia,Joseph Theriault,ML,Marxist-Leninist,57
59037,North Island--Powell River,BC,British Columbia,Rachel Blaney,NDP,New Democratic Party,23834
59037,North Island--Powell River,BC,British Columbia,Shelley Downey,CPC,Conservative,20502
59037,North Island--Powell River,BC,British Columbia,Mark de Bruijn,GRE,Green,8891
59037,North Island--Powell River,BC,British Columbia,Peter Schwarzhoff,LPC,Liberal,8251
59037,North Island--Powell River,BC,British Columbia,Brian Rundle,PPC,People's Party,1102
59037,North Island--Powell River,BC,British Columbia,Glen Staples,IND,Independent,287
59037,North Island--Powell River,BC,British Columbia,Carla Neal,ML,Marxist-Leninist,48
59020,North Okanagan--Shuswap,BC,British Columbia,Mel Arnold,CPC,Conservative,36154
59020,North Okanagan--Shuswap,BC,British Columbia,Cindy Derkaz,LPC,Liberal,16783
59020,North Okanagan--Shuswap,BC,British Columbia,Harwinder Sandhu,NDP,New Democratic Party,11353
59020,North Okanagan--Shuswap,BC,British Columbia,Marc Reinarz,GRE,Green,7828
59020,North Okanagan--Shuswap,BC,British Columbia,Kyle Delfing,PPC,People's Party,2027
59021,North Vancouver,BC,British Columbia,Jonathan Wilkinson,LPC,Liberal,26979
59021,North Vancouver,BC,British Columbia,Andrew Saxton,CPC,Conservative,16908
59021,North Vancouver,BC,British Columbia,Justine Bell,NDP,New Democratic Party,10340
59021,North Vancouver,BC,British Columbia,George Orr,GRE,Green,7868
59021,North Vancouver,BC,British Columbia,Azmairnin Jadavji,PPC,People's Party,835
59022,Pitt Meadows--Maple Ridge,BC,British Columbia,Marc Dalton,CPC,Conservative,19650
59022,Pitt Meadows--Maple Ridge,BC,British Columbia,Dan Ruimy,LPC,Liberal,16125
59022,Pitt Meadows--Maple Ridge,BC,British Columbia,John Mogk,NDP,New Democratic Party,12958
59022,Pitt Meadows--Maple Ridge,BC,British Columbia,Ariane Jaschke,GRE,Green,4332
59022,Pitt Meadows--Maple Ridge,BC,British Columbia,Bryton Cherrier,PPC,People's Party,698
59022,Pitt Meadows--Maple Ridge,BC,British Columbia,Steve Ranta,IND,Independent,468
59023,Port Moody--Coquitlam,BC,British Columbia,Nelly Shin,CPC,Conservative,16855
59023,Port Moody--Coquitlam,BC,British Columbia,Bonita Zarrillo,NDP,New Democratic Party,16702
59023,Port Moody--Coquitlam,BC,British Columbia,Sara Badiei,LPC,Liberal,15695
59023,Port Moody--Coquitlam,BC,British Columbia,Bryce Watts,GRE,Green,3873
59023,Port Moody--Coquitlam,BC,British Columbia,Jayson Chabot,PPC,People's Party,821
59023,Port Moody--Coquitlam,BC,British Columbia,Roland Verrier,ML,Marxist-Leninist,57
59024,Prince George--Peace River--Northern Rockies,BC,British Columbia,Bob Zimmer,CPC,Conservative,38473
59024,Prince George--Peace River--Northern Rockies,BC,British Columbia,Mavis Erickson,LPC,Liberal,6391
59024,Prince George--Peace River--Northern Rockies,BC,British Columbia,Marcia Luccock,NDP,New Democratic Party,5069
59024,Prince George--Peace River--Northern Rockies,BC,British Columbia,Catharine Kendall,GRE,Green,3448
59024,Prince George--Peace River--Northern Rockies,BC,British Columbia,Ron Vaillant,PPC,People's Party,1748
59025,Richmond Centre,BC,British Columbia,Alice Wong,CPC,Conservative,19037
59025,Richmond Centre,BC,British Columbia,Steven Kou,LPC,Liberal,11052
59025,Richmond Centre,BC,British Columbia,Dustin Innes,NDP,New Democratic Party,5617
59025,Richmond Centre,BC,British Columbia,Françoise Raunet,GRE,Green,2376
59025,Richmond Centre,BC,British Columbia,Ivan Pak,PPC,People's Party,538
59025,Richmond Centre,BC,British Columbia,Zhe Zhang,IND,Independent,197
59027,Saanich--Gulf Islands,BC,British Columbia,Elizabeth May,GRE,Green,33454
59027,Saanich--Gulf Islands,BC,British Columbia,David Busch,CPC,Conservative,13784
59027,Saanich--Gulf Islands,BC,British Columbia,Ryan Windsor,LPC,Liberal,11326
59027,Saanich--Gulf Islands,BC,British Columbia,Sabina Singh,NDP,New Democratic Party,8657
59027,Saanich--Gulf Islands,BC,British Columbia,Ron Broda,PPC,People's Party,929
59028,Skeena--Bulkley Valley,BC,British Columbia,Taylor Bachrach,NDP,New Democratic Party,16944
59028,Skeena--Bulkley Valley,BC,British Columbia,Claire Rattée,CPC,Conservative,13756
59028,Skeena--Bulkley Valley,BC,British Columbia,Dave Birdi,LPC,Liberal,4793
59028,Skeena--Bulkley Valley,BC,British Columbia,Mike Sawyer,GRE,Green,3280
59028,Skeena--Bulkley Valley,BC,British Columbia,Rod Taylor,CHP,Christian Heritage Party,1350
59028,Skeena--Bulkley Valley,BC,British Columbia,Jody Craven,PPC,People's Party,940
59028,Skeena--Bulkley Valley,BC,British Columbia,Danny Nunes,IND,Independent,164
59028,Skeena--Bulkley Valley,BC,British Columbia,Merv Ritchie,IND,Independent,157
59029,South Okanagan--West Kootenay,BC,British Columbia,Richard Cannings,NDP,New Democratic Party,24809
59029,South Okanagan--West Kootenay,BC,British Columbia,Helena Konanz,CPC,Conservative,24013
59029,South Okanagan--West Kootenay,BC,British Columbia,Connie Denesiuk,LPC,Liberal,11705
59029,South Okanagan--West Kootenay,BC,British Columbia,Tara Howse,GRE,Green,5672
59029,South Okanagan--West Kootenay,BC,British Columbia,Sean Taylor,PPC,People's Party,1638
59029,South Okanagan--West Kootenay,BC,British Columbia,Carolina Hopkins,IND,Independent,359
59030,South Surrey--White Rock,BC,British Columbia,Kerry-Lynne Findlay,CPC,Conservative,24310
59030,South Surrey--White Rock,BC,British Columbia,Gordie Hogg,LPC,Liberal,21692
59030,South Surrey--White Rock,BC,British Columbia,Stephen Crozier,NDP,New Democratic Party,6716
59030,South Surrey--White Rock,BC,British Columbia,Beverly Pixie Hobby,GRE,Green,4458
59030,South Surrey--White Rock,BC,British Columbia,Joel Poulin,PPC,People's Party,852
59031,Steveston--Richmond East,BC,British Columbia,Kenny Chiu,CPC,Conservative,17478
59031,Steveston--Richmond East,BC,British Columbia,Joe Peschisolido,LPC,Liberal,14731
59031,Steveston--Richmond East,BC,British Columbia,Jaeden Dela Torre,NDP,New Democratic Party,6321
59031,Steveston--Richmond East,BC,British Columbia,Nicole Iaci,GRE,Green,2972
59031,Steveston--Richmond East,BC,British Columbia,Ping Chan,IND,Independent,449
59032,Surrey Centre,BC,British Columbia,Randeep Singh Sarai,LPC,Liberal,15453
59032,Surrey Centre,BC,British Columbia,Sarjit Singh Saran,NDP,New Democratic Party,11353
59032,Surrey Centre,BC,British Columbia,Tina Bains,CPC,Conservative,10505
59032,Surrey Centre,BC,British Columbia,John Werring,GRE,Green,2558
59032,Surrey Centre,BC,British Columbia,Jaswinder Singh Dilawari,PPC,People's Party,709
59032,Surrey Centre,BC,British Columbia,Kevin Pielak,CHP,Christian Heritage Party,378
59032,Surrey Centre,BC,British Columbia,Jeffrey Breti,IND,Independent,243
59032,Surrey Centre,BC,British Columbia,George Gidora,COM,Communist,120
59033,Surrey--Newton,BC,British Columbia,Sukh Dhaliwal,LPC,Liberal,18960
59033,Surrey--Newton,BC,British Columbia,Harjit Singh Gill,NDP,New Democratic Party,12306
59033,Surrey--Newton,BC,British Columbia,Harpreet Singh,CPC,Conservative,8824
59033,Surrey--Newton,BC,British Columbia,Rabaab Khehra,GRE,Green,1355
59033,Surrey--Newton,BC,British Columbia,Holly Verchère,PPC,People's Party,653
59034,Vancouver Centre,BC,British Columbia,Hedy Fry,LPC,Liberal,23599
59034,Vancouver Centre,BC,British Columbia,Breen Ouellette,NDP,New Democratic Party,13280
59034,Vancouver Centre,BC,British Columbia,David Cavey,CPC,Conservative,10782
59034,Vancouver Centre,BC,British Columbia,Jesse Brown,GRE,Green,7002
59034,Vancouver Centre,BC,British Columbia,Louise Kierans,PPC,People's Party,724
59034,Vancouver Centre,BC,British Columbia,John Clarke,LIB,Libertarian,379
59034,Vancouver Centre,BC,British Columbia,Lily Bowman,IND,Independent,142
59034,Vancouver Centre,BC,British Columbia,Imtiaz Popat,IND,Independent,38
59035,Vancouver East,BC,British Columbia,Jenny Kwan,NDP,New Democratic Party,29236
59035,Vancouver East,BC,British Columbia,Kyle Demes,LPC,Liberal,10085
59035,Vancouver East,BC,British Columbia,Bridget Burns,GRE,Green,8062
59035,Vancouver East,BC,British Columbia,Chris Corsetti,CPC,Conservative,6724
59035,Vancouver East,BC,British Columbia,Karin Litzcke,PPC,People's Party,679
59035,Vancouver East,BC,British Columbia,Gölök Z Buday,LIB,Libertarian,562
59035,Vancouver East,BC,British Columbia,Peter Marcus,COM,Communist,177
59035,Vancouver East,BC,British Columbia,Anne Jamieson,ML,Marxist-Leninist,86
59036,Vancouver Granville,BC,British Columbia,Jody Wilson-Raybould,IND,Independent,17265
59036,Vancouver Granville,BC,British Columbia,Taleeb Noormohamed,LPC,Liberal,14088
59036,Vancouver Granville,BC,British Columbia,Zach Segal,CPC,Conservative,11605
59036,Vancouver Granville,BC,British Columbia,Yvonne Hanson,NDP,New Democratic Party,6960
59036,Vancouver Granville,BC,British Columbia,Louise Boutin,GRE,Green,2683
59036,Vancouver Granville,BC,British Columbia,Naomi Chocyk,PPC,People's Party,431
59038,Vancouver Kingsway,BC,British Columbia,Don Davies,NDP,New Democratic Party,21680
59038,Vancouver Kingsway,BC,British Columbia,Tamara Taggart,LPC,Liberal,10194
59038,Vancouver Kingsway,BC,British Columbia,Helen Quan,CPC,Conservative,8804
59038,Vancouver Kingsway,BC,British Columbia,Lawrence Taylor,GRE,Green,2675
59038,Vancouver Kingsway,BC,British Columbia,Ian Torn,PPC,People's Party,427
59038,Vancouver Kingsway,BC,British Columbia,Kimball Cariou,COM,Communist,292
59038,Vancouver Kingsway,BC,British Columbia,Donna Petersen,ML,Marxist-Leninist,91
59039,Vancouver Quadra,BC,British Columbia,Joyce Murray,LPC,Liberal,22093
59039,Vancouver Quadra,BC,British Columbia,Kathleen Dixon,CPC,Conservative,14082
59039,Vancouver Quadra,BC,British Columbia,Leigh Kenny,NDP,New Democratic Party,7681
59039,Vancouver Quadra,BC,British Columbia,Geoff Wright,GRE,Green,6308
59039,Vancouver Quadra,BC,British Columbia,Sandra Filosof-Schipper,PPC,People's Party,428
59039,Vancouver Quadra,BC,British Columbia,Austen Erhardt,IND,Independent,162
59040,Vancouver South,BC,British Columbia,Harjit S. Sajjan,LPC,Liberal,17808
59040,Vancouver South,BC,British Columbia,Wai Young,CPC,Conservative,14388
59040,Vancouver South,BC,British Columbia,Sean McQuillan,NDP,New Democratic Party,8015
59040,Vancouver South,BC,British Columbia,Judy Zaichkowsky,GRE,Green,2451
59040,Vancouver South,BC,British Columbia,Alain Deng,PPC,People's Party,532
59041,Victoria,BC,British Columbia,Laurel Collins,NDP,New Democratic Party,23765
59041,Victoria,BC,British Columbia,Racelle Kooy,GRE,Green,21383
59041,Victoria,BC,British Columbia,Nikki Macdonald,LPC,Liberal,15952
59041,Victoria,BC,British Columbia,Richard Caron,CPC,Conservative,9038
59041,Victoria,BC,British Columbia,Alyson Culbert,PPC,People's Party,920
59041,Victoria,BC,British Columbia,Jordan Reichert,APP,Animal Protection Party,221
59041,Victoria,BC,British Columbia,Robert Duncan,COM,Communist,113
59041,Victoria,BC,British Columbia,David Shebib,IND,Independent,111
59041,Victoria,BC,British Columbia,Keith Rosenberg,VCP,Veterans Coalition Party,46
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,BC,British Columbia,Patrick Weiler,LPC,Liberal,22673
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,BC,British Columbia,Gabrielle Loren,CPC,Conservative,17359
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,BC,British Columbia,Dana Taylor,GRE,Green,14579
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,BC,British Columbia,Judith Wilson,NDP,New Democratic Party,9027
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,BC,British Columbia,Robert Douglas Bebb,PPC,People's Party,1010
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,BC,British Columbia,Gordon Jeffrey,RHI,Rhinceros Party,173
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,BC,British Columbia,Terry Grimwood,IND,Independent,159
60001,Yukon,YT,Yukon,Larry Bagnell,LPC,Liberal,7034
60001,Yukon,YT,Yukon,Jonas Jacot Smith,CPC,Conservative,6881
60001,Yukon,YT,Yukon,Justin Lemphers,NDP,New Democratic Party,4617
60001,Yukon,YT,Yukon,Lenore Morris,GRE,Green,2201
60001,Yukon,YT,Yukon,Joseph Zelezny,PPC,People's Party,284
61001,Northwest Territories,NWT,Northwest Territories,Michael McLeod,LPC,Liberal,6467
61001,Northwest Territories,NWT,Northwest Territories,Yanik D'Aigle,CPC,Conservative,4157
61001,Northwest Territories,NWT,Northwest Territories,Mary Beckett,NDP,New Democratic Party,3640
61001,Northwest Territories,NWT,Northwest Territories,Paul Falvo,GRE,Green,1731
61001,Northwest Territories,NWT,Northwest Territories,Luke Quinlan,PPC,People's Party,296
62001,Nunavut,NU,Nunavut,Mumilaaq Qaqqaq,NDP,New Democratic Party,3861
62001,Nunavut,NU,Nunavut,Megan Pizzo Lyall,LPC,Liberal,2918
62001,Nunavut,NU,Nunavut,Leona Aglukkaq,CPC,Conservative,2469
62001,Nunavut,NU,Nunavut,Douglas Roy,GRE,Green,206
